datetime,temperature,humidity,weather_condition,hour_of_day,day_of_week,is_weekend,is_holiday,demand
2024-03-12 02:00:00,21.725737012027313,47.12313918365862,Rainy,2,1,0,0,7
2024-03-12 03:00:00,33.99881934895215,82.22916847670496,Rainy,3,1,0,0,30
2024-03-12 04:00:00,13.673662536174264,66.45709103008576,Rainy,4,1,0,0,0
2024-03-12 05:00:00,5.254706953293585,48.798999843444875,Snowy,5,1,0,0,37
2024-03-12 06:00:00,26.070806692869727,84.36247878574734,Cloudy,6,1,0,0,39
2024-03-12 07:00:00,13.796188360464019,68.65555961216926,Clear,7,1,0,0,72
2024-03-12 08:00:00,-6.726695460140363,76.2681674454773,Clear,8,1,0,0,70
2024-03-12 09:00:00,23.474216771504217,52.60307480045307,Clear,9,1,0,0,126
2024-03-12 10:00:00,9.646718140460774,63.689176627932355,Rainy,10,1,0,0,0
2024-03-12 11:00:00,14.094667176958392,73.21479756916469,Rainy,11,1,0,0,5
2024-03-12 12:00:00,18.319803305690144,58.34375699888908,Clear,12,1,0,1,108
2024-03-12 13:00:00,16.904996797790663,43.88607778933909,Clear,13,1,0,0,121
2024-03-12 14:00:00,22.094518171390394,97.31483446207127,Rainy,14,1,0,0,0
2024-03-12 15:00:00,10.645136294301565,65.80272780298321,Clear,15,1,0,0,90
2024-03-12 16:00:00,20.131057981760826,81.37442592013903,Clear,16,1,0,0,101
2024-03-12 17:00:00,12.404533224160827,58.77330354892407,Rainy,17,1,0,0,0
2024-03-12 18:00:00,22.38810480887503,54.85922348180014,Clear,18,1,0,0,130
2024-03-12 19:00:00,21.153674840130535,58.50150089269875,Clear,19,1,0,0,108
2024-03-12 20:00:00,5.645612979554047,58.643765064995485,Clear,20,1,0,0,92
2024-03-12 21:00:00,25.85982116175032,68.09260811593674,Clear,21,1,0,0,118
2024-03-12 22:00:00,9.64036554885952,68.04289089869542,Clear,22,1,0,0,101
2024-03-12 23:00:00,23.08057798281145,64.80076711180101,Clear,23,1,0,0,103
2024-03-13 00:00:00,18.672873134013408,39.435004944220665,Clear,0,2,0,0,106
2024-03-13 01:00:00,33.38183676795123,64.72528349503719,Clear,1,2,0,0,125
2024-03-13 02:00:00,12.765340176281478,41.837273029445605,Clear,2,2,0,0,105
2024-03-13 03:00:00,11.506832038818025,38.82950504070356,Clear,3,2,0,0,119
2024-03-13 04:00:00,14.805803941122674,95.28520021388174,Cloudy,4,2,0,0,47
2024-03-13 05:00:00,11.968202171657246,72.3465009203393,Clear,5,2,0,0,64
2024-03-13 06:00:00,22.9994190194205,76.1643040687209,Snowy,6,2,0,0,60
2024-03-13 07:00:00,-1.1631060843658787,58.125556923335466,Snowy,7,2,0,0,0
2024-03-13 08:00:00,4.463175808536459,93.62866243404049,Clear,8,2,0,0,70
2024-03-13 09:00:00,4.3219707842080695,74.65513427057658,Rainy,9,2,0,0,0
2024-03-13 10:00:00,24.503075919735757,83.84189086665111,Clear,10,2,0,1,106
2024-03-13 11:00:00,32.10613372581925,55.79937283193997,Rainy,11,2,0,0,47
2024-03-13 12:00:00,13.955507814625285,97.20083165733878,Clear,12,2,0,0,80
2024-03-13 13:00:00,13.311782768099894,87.43229031108206,Snowy,13,2,0,0,25
2024-03-13 14:00:00,15.700521631131814,89.77639241101805,Clear,14,2,0,0,90
2024-03-13 15:00:00,26.618783026081907,42.0535987198028,Rainy,15,2,0,0,39
2024-03-13 16:00:00,5.726468658094259,48.96742455098537,Clear,16,2,0,0,96
2024-03-13 17:00:00,17.38368982734785,49.99386197785039,Snowy,17,2,0,0,58
2024-03-13 18:00:00,24.7519762978243,48.96364562728098,Clear,18,2,0,0,116
2024-03-13 19:00:00,20.01094169939845,89.87857134730015,Rainy,19,2,0,0,0
2024-03-13 20:00:00,16.895816165987434,32.23193566460145,Clear,20,2,0,0,99
2024-03-13 21:00:00,25.01046092567141,35.3269992286542,Clear,21,2,0,1,145
2024-03-13 22:00:00,-12.032322929992372,49.174040944093264,Rainy,22,2,0,0,0
2024-03-13 23:00:00,21.778753195309076,43.991108225461055,Cloudy,23,2,0,0,74
2024-03-14 00:00:00,8.459243168725763,46.23017297179939,Clear,0,3,0,0,111
2024-03-14 01:00:00,-3.306328968564568,85.856023247731,Cloudy,1,3,0,0,0
2024-03-14 02:00:00,20.11202599524981,69.41886157244329,Rainy,2,3,0,0,9
2024-03-14 03:00:00,28.736585451629576,30.40394629050776,Snowy,3,3,0,0,90
2024-03-14 04:00:00,13.625514853723082,60.05259359929367,Clear,4,3,0,0,97
2024-03-14 05:00:00,24.52874547202939,58.551944879525124,Clear,5,3,0,0,138
2024-03-14 06:00:00,31.122782579886454,37.97616886111805,Snowy,6,3,0,0,108
2024-03-14 07:00:00,28.149144535840474,77.329925202102,Clear,7,3,0,0,123
2024-03-14 08:00:00,31.39964529371393,79.14680318656437,Clear,8,3,0,0,137
2024-03-14 09:00:00,22.42127491071892,80.46252533364684,Clear,9,3,0,0,102
2024-03-14 10:00:00,15.754336389015927,80.99296618910145,Clear,10,3,0,0,94
2024-03-14 11:00:00,-1.0196581189716838,30.003697885260777,Rainy,11,3,0,0,0
2024-03-14 12:00:00,12.539375118700514,96.77445626927056,Rainy,12,3,0,0,0
2024-03-14 13:00:00,6.567534046838082,86.99461369382641,Clear,13,3,0,0,81
2024-03-14 14:00:00,36.70942717497814,93.27871876124996,Clear,14,3,0,0,132
2024-03-14 15:00:00,13.241141875676634,31.09503067152039,Clear,15,3,0,0,111
2024-03-14 16:00:00,16.232048067844858,95.37011570500175,Clear,16,3,0,0,84
2024-03-14 17:00:00,20.514853760404677,86.68519700816734,Clear,17,3,0,0,82
2024-03-14 18:00:00,15.436024463724538,88.60534000710891,Snowy,18,3,0,0,26
2024-03-14 19:00:00,31.95051040430753,36.530116930537794,Rainy,19,3,0,0,58
2024-03-14 20:00:00,8.77350638265548,81.71446202430184,Clear,20,3,0,0,71
2024-03-14 21:00:00,16.946074552372426,97.19416827494636,Snowy,21,3,0,0,33
2024-03-14 22:00:00,7.5752941430195175,77.49831389927124,Clear,22,3,0,0,75
2024-03-14 23:00:00,1.7997748877929425,69.93929832372245,Rainy,23,3,0,0,0
2024-03-15 00:00:00,8.882309090947146,96.19407744242979,Clear,0,4,0,0,59
2024-03-15 01:00:00,14.62963202951588,61.00559852141052,Rainy,1,4,0,1,0
2024-03-15 02:00:00,10.7069777548274,71.95054964173352,Clear,2,4,0,0,83
2024-03-15 03:00:00,8.07579020126144,63.34368054460563,Clear,3,4,0,0,90
2024-03-15 04:00:00,0.9368253632816614,95.29923549522094,Clear,4,4,0,0,37
2024-03-15 05:00:00,14.168944273713052,35.325930873585506,Clear,5,4,0,0,110
2024-03-15 06:00:00,-0.047203740310022724,65.07837905777437,Clear,6,4,0,0,70
2024-03-15 07:00:00,22.600559636896026,78.08667089698068,Clear,7,4,0,0,96
2024-03-15 08:00:00,15.824397529345033,85.43345768955658,Clear,8,4,0,0,103
2024-03-15 09:00:00,0.4244850053506948,70.81130532108955,Rainy,9,4,0,0,0
2024-03-15 10:00:00,11.907909229501366,93.62424208850177,Clear,10,4,0,0,75
2024-03-15 11:00:00,7.478435944094168,95.93940128187101,Rainy,11,4,0,0,0
2024-03-15 12:00:00,18.191745104191803,34.502345623550845,Clear,12,4,0,0,101
2024-03-15 13:00:00,28.404504460231443,58.16593776789621,Cloudy,13,4,0,0,87
2024-03-15 14:00:00,-3.751724696457444,31.64213152048081,Cloudy,14,4,0,0,17
2024-03-15 15:00:00,16.15026079147417,53.05916601621101,Clear,15,4,0,1,103
2024-03-15 16:00:00,13.398672044333596,67.58077525794215,Rainy,16,4,0,1,8
2024-03-15 17:00:00,21.713400764504655,93.75564513569643,Clear,17,4,0,0,111
2024-03-15 18:00:00,17.13196628237689,89.25880257257819,Cloudy,18,4,0,0,28
2024-03-15 19:00:00,7.480306682611809,38.924980867039,Clear,19,4,0,0,91
2024-03-15 20:00:00,11.809460643333818,36.5121262318627,Clear,20,4,0,0,119
2024-03-15 21:00:00,7.03974143196511,71.24871371296669,Clear,21,4,0,0,83
2024-03-15 22:00:00,25.76007138598598,67.2482580721148,Clear,22,4,0,1,124
2024-03-15 23:00:00,15.213116486719422,48.64643490010167,Clear,23,4,0,0,95
2024-03-16 00:00:00,34.01190685753008,92.96171591876846,Rainy,0,5,1,0,0
2024-03-16 01:00:00,14.393391861853793,94.91564866230874,Clear,1,5,1,0,49
2024-03-16 02:00:00,7.915932330895372,58.18280068381139,Clear,2,5,1,0,48
2024-03-16 03:00:00,-0.13714392612827098,92.32117899794642,Clear,3,5,1,0,6
2024-03-16 04:00:00,-3.0313967625594493,56.876422598408084,Clear,4,5,1,0,30
2024-03-16 05:00:00,-0.8413594300548972,81.57717822807902,Clear,5,5,1,0,41
2024-03-16 06:00:00,17.671266510114833,63.31595522834069,Snowy,6,5,1,0,24
2024-03-16 07:00:00,20.08725023229934,38.58082095550281,Clear,7,5,1,0,104
2024-03-16 08:00:00,-0.8119070203213337,94.95539408659151,Clear,8,5,1,0,22
2024-03-16 09:00:00,23.950383140761154,61.78676153642756,Clear,9,5,1,0,79
2024-03-16 10:00:00,10.169389483165606,81.41409282256825,Clear,10,5,1,0,62
2024-03-16 11:00:00,16.467930119855495,55.70216701019045,Rainy,11,5,1,0,0
2024-03-16 12:00:00,31.122206282554245,31.321661500336425,Clear,12,5,1,0,126
2024-03-16 13:00:00,23.968393158655317,37.03712510842851,Clear,13,5,1,0,88
2024-03-16 14:00:00,12.314693520941677,64.73536356429472,Clear,14,5,1,0,72
2024-03-16 15:00:00,6.0880777458471265,78.29750499884537,Clear,15,5,1,0,53
2024-03-16 16:00:00,-6.518154013293049,53.43147286054953,Clear,16,5,1,0,33
2024-03-16 17:00:00,7.808466807575799,78.68419214243552,Clear,17,5,1,0,38
2024-03-16 18:00:00,12.888697611723057,78.90449126023692,Rainy,18,5,1,0,0
2024-03-16 19:00:00,5.128204728488161,79.27551351294815,Clear,19,5,1,0,46
2024-03-16 20:00:00,13.687430329076953,64.47652978143559,Clear,20,5,1,0,67
2024-03-16 21:00:00,15.768518829587682,94.04203050850528,Clear,21,5,1,0,60
2024-03-16 22:00:00,12.751440181919214,64.24375625864309,Clear,22,5,1,0,73
2024-03-16 23:00:00,8.499974191765403,61.518563544764675,Clear,23,5,1,0,49
2024-03-17 00:00:00,16.686546719667277,43.95665733074389,Snowy,0,6,1,0,19
2024-03-17 01:00:00,19.41940649569409,51.535856114943556,Snowy,1,6,1,0,32
2024-03-17 02:00:00,4.096009225571539,32.96341447628124,Clear,2,6,1,0,58
2024-03-17 03:00:00,29.1093237974627,74.34747055313191,Clear,3,6,1,0,98
2024-03-17 04:00:00,14.014118677157382,47.3975020748965,Clear,4,6,1,0,63
2024-03-17 05:00:00,15.188496229448477,51.29086781398256,Clear,5,6,1,0,84
2024-03-17 06:00:00,22.08214423256557,83.95701651650248,Rainy,6,6,1,0,0
2024-03-17 07:00:00,17.332161312635016,52.905482821301774,Rainy,7,6,1,0,0
2024-03-17 08:00:00,24.53136633913245,46.95371244091995,Cloudy,8,6,1,0,46
2024-03-17 09:00:00,17.87124165201824,41.8340424393594,Clear,9,6,1,0,77
2024-03-17 10:00:00,8.875626253595621,84.24008815273692,Clear,10,6,1,0,40
2024-03-17 11:00:00,18.615035252061016,39.07943805930188,Snowy,11,6,1,0,33
2024-03-17 12:00:00,3.562737926793382,61.76276321752475,Rainy,12,6,1,0,0
2024-03-17 13:00:00,16.08559705776523,65.4851081254036,Snowy,13,6,1,0,18
2024-03-17 14:00:00,14.667700093555393,78.11729388800002,Clear,14,6,1,0,47
2024-03-17 15:00:00,12.918831427274604,74.32984376330968,Clear,15,6,1,0,61
2024-03-17 16:00:00,13.714624885610693,86.75044710616223,Clear,16,6,1,0,62
2024-03-17 17:00:00,-3.8184904549763914,33.13260037483667,Clear,17,6,1,0,45
2024-03-17 18:00:00,9.512750922590385,50.7508507345578,Clear,18,6,1,0,78
2024-03-17 19:00:00,15.928449011411146,49.609388314276586,Rainy,19,6,1,0,0
2024-03-17 20:00:00,16.598563919974005,40.221183391447575,Clear,20,6,1,0,72
2024-03-17 21:00:00,4.723248590740418,50.24247776995102,Clear,21,6,1,0,48
2024-03-17 22:00:00,27.657078408647006,51.683571990003244,Rainy,22,6,1,0,11
2024-03-17 23:00:00,6.338251517854992,66.53191233492348,Clear,23,6,1,0,32
2024-03-18 00:00:00,24.694572005267368,76.45931352483792,Snowy,0,0,0,0,64
2024-03-18 01:00:00,19.271943618716847,56.677035952826984,Clear,1,0,0,0,92
2024-03-18 02:00:00,8.53772690156197,80.36291619193668,Clear,2,0,0,0,87
2024-03-18 03:00:00,32.75310892609512,53.5315737005706,Cloudy,3,0,0,0,97
2024-03-18 04:00:00,3.063631682435199,50.31985741203322,Cloudy,4,0,0,0,36
2024-03-18 05:00:00,24.191541736100014,67.88316390999171,Clear,5,0,0,0,107
2024-03-18 06:00:00,25.005823180429783,31.660145221405344,Rainy,6,0,0,0,45
2024-03-18 07:00:00,8.29379790923355,35.58523865438003,Clear,7,0,0,1,93
2024-03-18 08:00:00,28.92465300064329,59.25786805105689,Clear,8,0,0,0,117
2024-03-18 09:00:00,12.499534854010472,96.00388979742296,Clear,9,0,0,1,73
2024-03-18 10:00:00,17.88693629279857,80.50582458903966,Clear,10,0,0,0,102
2024-03-18 11:00:00,17.603218387712207,36.16885986503904,Snowy,11,0,0,0,67
2024-03-18 12:00:00,13.656912585294522,89.24226089466116,Rainy,12,0,0,0,7
2024-03-18 13:00:00,23.108082731597822,81.26105394257267,Cloudy,13,0,0,0,63
2024-03-18 14:00:00,22.93488720552213,72.76625679918573,Rainy,14,0,0,0,26
2024-03-18 15:00:00,-2.4853197323818073,87.42050724264242,Clear,15,0,0,0,35
2024-03-18 16:00:00,28.043402428781526,58.287689342007,Rainy,16,0,0,0,34
2024-03-18 17:00:00,-1.6249198803567424,45.50507355976969,Cloudy,17,0,0,0,13
2024-03-18 18:00:00,25.32546204341657,65.84163723761316,Rainy,18,0,0,0,25
2024-03-18 19:00:00,26.267051368275833,68.41892289154316,Rainy,19,0,0,0,21
2024-03-18 20:00:00,4.090335697848017,67.68284604069385,Cloudy,20,0,0,0,20
2024-03-18 21:00:00,10.891857120454151,69.55516540360736,Clear,21,0,0,0,97
2024-03-18 22:00:00,3.9429533151406417,96.40934427674266,Rainy,22,0,0,0,0
2024-03-18 23:00:00,12.850789697112646,93.1571936167362,Snowy,23,0,0,0,39
2024-03-19 00:00:00,11.919657158142588,91.30019255912575,Cloudy,0,1,0,1,12
2024-03-19 01:00:00,22.7966053226934,86.09917676360391,Clear,1,1,0,0,103
2024-03-19 02:00:00,28.103087461196083,96.03996750856997,Clear,2,1,0,0,117
2024-03-19 03:00:00,28.95683810789956,36.894624917558225,Rainy,3,1,0,0,64
2024-03-19 04:00:00,9.37831973421698,48.558628301201765,Clear,4,1,0,0,78
2024-03-19 05:00:00,12.907781262554723,64.65391619582094,Rainy,5,1,0,0,0
2024-03-19 06:00:00,-1.8343819222095021,89.25741451863837,Clear,6,1,0,0,62
2024-03-19 07:00:00,6.941299335038112,65.36159980659127,Clear,7,1,0,0,79
2024-03-19 08:00:00,24.648516330974577,82.36243175391121,Clear,8,1,0,0,99
2024-03-19 09:00:00,31.155828235482318,39.727193367424135,Clear,9,1,0,0,126
2024-03-19 10:00:00,2.65651128120078,47.66896690835921,Clear,10,1,0,0,71
2024-03-19 11:00:00,9.075357408471056,81.22432665263707,Clear,11,1,0,0,60
2024-03-19 12:00:00,14.735942430410729,41.53138062214069,Clear,12,1,0,0,109
2024-03-19 13:00:00,17.801611588196067,54.594915425844874,Clear,13,1,0,0,117
2024-03-19 14:00:00,6.903964800783539,48.54063804695,Clear,14,1,0,0,76
2024-03-19 15:00:00,19.240610444640897,54.4903185955735,Clear,15,1,0,0,113
2024-03-19 16:00:00,10.26160652929084,79.58268343545792,Clear,16,1,0,0,89
2024-03-19 17:00:00,14.855477291217209,55.74930267999607,Rainy,17,1,0,0,11
2024-03-19 18:00:00,20.462842480036997,68.86843258255581,Clear,18,1,0,0,90
2024-03-19 19:00:00,15.064222698109377,36.99523139380867,Clear,19,1,0,0,115
2024-03-19 20:00:00,10.636141094734313,86.35123852642394,Rainy,20,1,0,0,0
2024-03-19 21:00:00,13.903901960741692,55.892203795368744,Clear,21,1,0,0,98
2024-03-19 22:00:00,14.116370407946647,75.39739113233398,Cloudy,22,1,0,0,35
2024-03-19 23:00:00,11.299889701178722,80.77727211632828,Rainy,23,1,0,0,0
2024-03-20 00:00:00,12.412039373328977,44.67626454781903,Clear,0,2,0,0,107
2024-03-20 01:00:00,30.98647170504717,91.9272489467345,Clear,1,2,0,1,139
2024-03-20 02:00:00,20.609194479412388,73.13569761248671,Clear,2,2,0,0,105
2024-03-20 03:00:00,12.045196819708396,60.010759922603704,Clear,3,2,0,0,109
2024-03-20 04:00:00,21.969544045107355,42.76346285047536,Clear,4,2,0,0,126
2024-03-20 05:00:00,11.6618051024399,95.96106565308448,Clear,5,2,0,0,74
2024-03-20 06:00:00,26.731246375866412,82.85477428921376,Rainy,6,2,0,0,23
2024-03-20 07:00:00,18.69642192198094,44.56171939132742,Clear,7,2,0,0,102
2024-03-20 08:00:00,13.92697855995771,53.639754230695715,Clear,8,2,0,0,104
2024-03-20 09:00:00,19.477169258102776,86.67719806616512,Rainy,9,2,0,0,0
2024-03-20 10:00:00,-0.7087615206849929,78.69743642507373,Clear,10,2,0,0,50
2024-03-20 11:00:00,3.732325310901947,83.6049004901007,Clear,11,2,0,0,66
2024-03-20 12:00:00,3.0607499360094454,60.88407715490527,Clear,12,2,0,0,87
2024-03-20 13:00:00,16.429430947637066,80.15333838495168,Clear,13,2,0,0,107
2024-03-20 14:00:00,32.32514999485092,57.05456060047396,Cloudy,14,2,0,0,83
2024-03-20 15:00:00,37.31300146192632,44.78840418567375,Clear,15,2,0,0,153
2024-03-20 16:00:00,21.38051101440757,74.2873924388952,Clear,16,2,0,0,115
2024-03-20 17:00:00,20.00844474944457,98.32097479191559,Clear,17,2,0,1,77
2024-03-20 18:00:00,-3.010577341527391,51.742067997673075,Clear,18,2,0,0,72
2024-03-20 19:00:00,9.573262002659781,62.26787145487778,Clear,19,2,0,0,79
2024-03-20 20:00:00,7.122162480917611,77.18009597488975,Snowy,20,2,0,0,23
2024-03-20 21:00:00,8.79152401748884,67.90543974857415,Cloudy,21,2,0,0,29
2024-03-20 22:00:00,13.318561814152105,89.03994569963345,Clear,22,2,0,0,86
2024-03-20 23:00:00,10.279094223028727,83.32198945286612,Clear,23,2,0,0,84
2024-03-21 00:00:00,-4.792998103757878,34.08080427036499,Rainy,0,3,0,0,0
2024-03-21 01:00:00,22.47910256117534,99.88948637466419,Clear,1,3,0,0,98
2024-03-21 02:00:00,4.2725697426019345,82.6681717603627,Clear,2,3,0,0,68
2024-03-21 03:00:00,17.392468641111495,90.47323214058792,Clear,3,3,0,0,108
2024-03-21 04:00:00,35.740826697499735,75.58383984667424,Clear,4,3,0,0,118
2024-03-21 05:00:00,5.806154084135766,89.93995896327336,Clear,5,3,0,0,83
2024-03-21 06:00:00,-10.302875227463296,37.86680824500966,Rainy,6,3,0,0,0
2024-03-21 07:00:00,12.139957781198891,54.34164848915209,Rainy,7,3,0,0,12
2024-03-21 08:00:00,26.00959634998571,91.34946605231448,Clear,8,3,0,0,103
2024-03-21 09:00:00,34.583474542205934,44.11586478868246,Clear,9,3,0,0,140
2024-03-21 10:00:00,2.704504055475832,35.47694690060159,Cloudy,10,3,0,0,42
2024-03-21 11:00:00,19.966992232365218,85.16832579616533,Clear,11,3,0,0,107
2024-03-21 12:00:00,10.346895432199467,88.48403089503074,Snowy,12,3,0,0,31
2024-03-21 13:00:00,13.940516456958644,41.38565527329304,Clear,13,3,0,0,101
2024-03-21 14:00:00,41.44343347017035,89.80421879479007,Clear,14,3,0,0,174
2024-03-21 15:00:00,-0.0297032839515321,78.07374569180188,Clear,15,3,0,0,72
2024-03-21 16:00:00,17.537396614945735,66.40578782516087,Snowy,16,3,0,1,61
2024-03-21 17:00:00,19.676931717654334,88.11751349469695,Clear,17,3,0,0,91
2024-03-21 18:00:00,25.85786324939347,59.3474474523276,Clear,18,3,0,0,115
2024-03-21 19:00:00,15.979831534708953,43.5795769356378,Clear,19,3,0,1,107
2024-03-21 20:00:00,18.080505395041023,49.93968736274296,Snowy,20,3,0,0,72
2024-03-21 21:00:00,11.083514325782089,65.36148128053205,Cloudy,21,3,0,0,29
2024-03-21 22:00:00,17.691269412451074,67.19315548712231,Cloudy,22,3,0,0,41
2024-03-21 23:00:00,11.568077245025895,86.39065785088636,Cloudy,23,3,0,0,35
2024-03-22 00:00:00,21.21571889856051,85.39469065566341,Clear,0,4,0,0,102
2024-03-22 01:00:00,11.30389663956366,70.69565900432025,Clear,1,4,0,0,79
2024-03-22 02:00:00,18.771003939021863,84.65498383558335,Clear,2,4,0,0,84
2024-03-22 03:00:00,14.707371863150216,43.42414208055697,Clear,3,4,0,0,122
2024-03-22 04:00:00,26.260502507721682,33.5045168965306,Snowy,4,4,0,0,89
2024-03-22 05:00:00,14.486062764115138,91.15436758442901,Snowy,5,4,0,0,19
2024-03-22 06:00:00,-2.730324682068815,35.28881456339387,Clear,6,4,0,0,63
2024-03-22 07:00:00,27.619215007139918,47.26819008207981,Rainy,7,4,0,0,37
2024-03-22 08:00:00,5.94267699137381,78.67232647370692,Cloudy,8,4,0,0,29
2024-03-22 09:00:00,8.462336613511802,58.66135563391164,Clear,9,4,0,0,93
2024-03-22 10:00:00,9.04338705956508,91.34197789408562,Clear,10,4,0,0,83
2024-03-22 11:00:00,28.74438093170817,50.85858562635887,Clear,11,4,0,0,117
2024-03-22 12:00:00,-6.356742139786956,30.83099426685515,Clear,12,4,0,0,74
2024-03-22 13:00:00,46.37748533659994,51.045894839252085,Clear,13,4,0,0,181
2024-03-22 14:00:00,25.560568090660517,70.4652534429382,Clear,14,4,0,0,129
2024-03-22 15:00:00,17.2323891412916,56.31568627823053,Clear,15,4,0,1,109
2024-03-22 16:00:00,14.451059993837136,67.44109290311286,Cloudy,16,4,0,0,68
2024-03-22 17:00:00,17.85554074857657,91.36186831845131,Clear,17,4,0,0,96
2024-03-22 18:00:00,20.211224283793385,93.87395379612579,Clear,18,4,0,0,103
2024-03-22 19:00:00,21.45215585950057,48.618184525787846,Cloudy,19,4,0,0,69
2024-03-22 20:00:00,20.556044660034484,62.34983312889305,Clear,20,4,0,0,102
2024-03-22 21:00:00,15.895806812552488,68.44008106690158,Clear,21,4,0,0,88
2024-03-22 22:00:00,13.02661579692674,96.4378719821773,Snowy,22,4,0,0,29
2024-03-22 23:00:00,13.487267163464884,99.90321234150693,Clear,23,4,0,0,74
2024-03-23 00:00:00,13.05091719647319,46.478507418906865,Rainy,0,5,1,0,0
2024-03-23 01:00:00,26.337700968670646,80.88859099420708,Clear,1,5,1,0,71
2024-03-23 02:00:00,20.93556722280862,56.46217435632366,Clear,2,5,1,0,80
2024-03-23 03:00:00,-14.403886346642803,30.567573782034927,Clear,3,5,1,0,33
2024-03-23 04:00:00,21.559007765297608,30.647676570513166,Clear,4,5,1,0,97
2024-03-23 05:00:00,16.947361947187748,62.2396205293579,Rainy,5,5,1,0,0
2024-03-23 06:00:00,14.812912435541026,64.18344391030342,Rainy,6,5,1,0,0
2024-03-23 07:00:00,11.114815469111141,31.579878760140986,Cloudy,7,5,1,1,26
2024-03-23 08:00:00,26.241127199860134,78.08491917420118,Rainy,8,5,1,0,6
2024-03-23 09:00:00,24.47526462122858,50.58023720164672,Clear,9,5,1,0,95
2024-03-23 10:00:00,7.271223321763909,69.19251710751647,Snowy,10,5,1,1,0
2024-03-23 11:00:00,19.070522871245352,51.06433512157932,Rainy,11,5,1,0,0
2024-03-23 12:00:00,5.2834326545871395,41.6994020408515,Rainy,12,5,1,0,0
2024-03-23 13:00:00,1.2038183521106944,58.50216170192127,Snowy,13,5,1,0,0
2024-03-23 14:00:00,8.732827754100349,46.25913553533505,Clear,14,5,1,0,63
2024-03-23 15:00:00,23.62393472382759,67.43606838434177,Clear,15,5,1,0,77
2024-03-23 16:00:00,24.53125045376087,43.9179971200536,Rainy,16,5,1,0,12
2024-03-23 17:00:00,20.13085420097293,65.58841836512389,Clear,17,5,1,0,74
2024-03-23 18:00:00,22.250957868479972,41.016496040820726,Clear,18,5,1,0,92
2024-03-23 19:00:00,20.161782871149583,76.96822966400495,Rainy,19,5,1,0,0
2024-03-23 20:00:00,8.585184047770477,82.77563791089969,Clear,20,5,1,0,54
2024-03-23 21:00:00,19.319225446739406,37.72759639749536,Clear,21,5,1,0,87
2024-03-23 22:00:00,23.004095252276823,62.74616884261374,Clear,22,5,1,0,90
2024-03-23 23:00:00,22.542913298135744,34.96101904584115,Rainy,23,5,1,0,0
2024-03-24 00:00:00,26.88913371474643,71.87277118794017,Clear,0,6,1,0,105
2024-03-24 01:00:00,22.08303847201064,48.50830085507518,Rainy,1,6,1,0,12
2024-03-24 02:00:00,18.514482075415827,66.93371197870954,Clear,2,6,1,0,54
2024-03-24 03:00:00,25.701502383164275,66.22227065690038,Clear,3,6,1,1,80
2024-03-24 04:00:00,14.7347874075094,94.70480423356602,Clear,4,6,1,0,56
2024-03-24 05:00:00,6.181253487722822,68.4358255798106,Rainy,5,6,1,0,0
2024-03-24 06:00:00,13.369330360562362,70.8098935802821,Clear,6,6,1,0,60
2024-03-24 07:00:00,7.55097355193551,58.115718803506624,Cloudy,7,6,1,0,10
2024-03-24 08:00:00,8.248217250256184,96.43557222279718,Cloudy,8,6,1,0,0
2024-03-24 09:00:00,13.554813292844822,84.40301366077267,Snowy,9,6,1,0,10
2024-03-24 10:00:00,7.075800790000387,49.97837032119891,Cloudy,10,6,1,0,2
2024-03-24 11:00:00,11.920384703609598,89.09467100433625,Clear,11,6,1,1,26
2024-03-24 12:00:00,-3.9361466695378553,60.2677452129563,Clear,12,6,1,0,41
2024-03-24 13:00:00,17.132937073729387,88.00670004735159,Rainy,13,6,1,0,0
2024-03-24 14:00:00,15.012054753622243,87.60216478054514,Rainy,14,6,1,0,0
2024-03-24 15:00:00,6.829113689318094,43.22091307339981,Snowy,15,6,1,0,0
2024-03-24 16:00:00,21.59245668432405,79.07987919685038,Rainy,16,6,1,0,0
2024-03-24 17:00:00,24.37570137626558,50.345007851457176,Cloudy,17,6,1,0,23
2024-03-24 18:00:00,-1.075598643689741,50.82448689948677,Clear,18,6,1,0,60
2024-03-24 19:00:00,7.372752214337858,50.74436538164065,Snowy,19,6,1,0,14
2024-03-24 20:00:00,7.308576502127018,80.78977732919637,Rainy,20,6,1,0,0
2024-03-24 21:00:00,5.600968988911353,46.087822925477525,Rainy,21,6,1,0,0
2024-03-24 22:00:00,23.294748419317486,30.063408467226317,Clear,22,6,1,0,96
2024-03-24 23:00:00,13.061738612271965,80.06657974378432,Rainy,23,6,1,0,0
2024-03-25 00:00:00,12.354851586893894,41.982932068458766,Cloudy,0,0,0,0,55
2024-03-25 01:00:00,-5.038623644067535,37.313767671548426,Clear,1,0,0,0,88
2024-03-25 02:00:00,21.354180302092264,46.626128441584214,Rainy,2,0,0,0,47
2024-03-25 03:00:00,2.6074160514652753,56.593036562589276,Clear,3,0,0,0,70
2024-03-25 04:00:00,15.599326302663282,63.31344292312405,Cloudy,4,0,0,0,60
2024-03-25 05:00:00,17.773769379581918,33.119902849884156,Clear,5,0,0,0,122
2024-03-25 06:00:00,28.60658595838651,97.94013328391523,Clear,6,0,0,0,94
2024-03-25 07:00:00,1.9117960088088797,80.12441373936906,Clear,7,0,0,1,56
2024-03-25 08:00:00,-15.195121558208253,52.62358457270353,Rainy,8,0,0,0,0
